,Year,Round,Region Number,Region Name,Seed,Score,Team,Team.1,Score.1,Seed.1,Pointdiff,Winner,Champs,MM19,,Seed,Matchup,Champs
1672,2011,2,1,East,3,62,Syracuse,Marquette,66,11,4,2,0,Yes (1),,3,11,0
1673,2011,2,1,East,4,71,Kentucky,West Virginia,63,5,8,1,0,Yes (1),,4,5,0
1674,2011,2,2,West,1,73,Duke,Michigan,71,8,2,1,0,Yes (1),,1,8,0
1675,2011,2,2,West,2,71,San Diego St,Temple,64,7,7,1,0,No,,2,7,0
1676,2011,2,2,West,3,69,Connecticut,Cincinnati,58,6,11,1,0,Yes (2),,3,6,0
1677,2011,2,2,West,4,69,Texas,Arizona,70,5,1,2,0,Yes (2),,4,5,0
1678,2011,2,3,Southwest,1,73,Kansas,Illinois,59,9,14,1,0,Yes (1),,1,9,0
1679,2011,2,3,Southwest,2,57,Notre Dame,Florida St,71,10,14,2,0,No,,2,10,0
1680,2011,2,3,Southwest,3,76,Purdue,VCU,94,11,18,2,0,Yes (1),,3,11,0
1681,2011,2,3,Southwest,13,48,Morehead St,Richmond,65,12,17,2,0,No,,13,12,0
1682,2011,2,4,Southeast,1,70,Pittsburgh,Butler,71,8,1,2,0,No,,1,8,0
1683,2011,2,4,Southeast,2,73,Florida,UCLA,65,7,8,1,0,Yes (1),,2,7,0
1684,2011,2,4,Southeast,3,89,BYU,Gonzaga,67,11,22,1,0,Yes (2),,3,11,0
1685,2011,2,4,Southeast,4,70,Wisconsin,Kansas St,65,5,5,1,0,Yes (1),,4,5,0
1686,2011,3,1,East,1,60,Ohio St,Kentucky,62,4,2,2,0,Yes (1),,1,4,0
1687,2011,3,1,East,2,81,North Carolina,Marquette,63,11,18,1,0,Yes (1),,2,11,0
1688,2011,3,2,West,1,77,Duke,Arizona,93,5,16,2,0,Yes (1),,1,5,0
1689,2011,3,2,West,2,67,San Diego St,Connecticut,74,3,7,2,0,No,,2,3,0
1690,2011,3,3,Southwest,1,77,Kansas,Richmond,57,12,20,1,0,Yes (1),,1,12,0
1691,2011,3,3,Southwest,10,71,Florida St,VCU,72,11,1,2,0,Yes (2),,10,11,0
1692,2011,3,4,Southeast,8,61,Butler,Wisconsin,54,4,7,1,0,Yes (2),,8,4,0
1693,2011,3,4,Southeast,2,83,Florida,BYU,74,3,9,1,0,Yes (1),,2,3,0
1694,2011,4,1,East,4,76,Kentucky,North Carolina,69,2,7,1,0,Yes (1),,4,2,0
1695,2011,4,2,West,5,63,Arizona,Connecticut,65,3,2,2,0,Yes (1),,5,3,0
1696,2011,4,3,Southwest,1,61,Kansas,VCU,71,11,10,2,0,Yes (1),,1,11,0
1697,2011,4,4,Southeast,8,74,Butler,Florida,71,2,3,1,0,Yes (2),,8,2,0
1698,2011,5,1,Final Four,4,55,Kentucky,Connecticut,56,3,1,2,0,Yes (1),,4,3,0
1699,2011,5,2,Final Four,11,62,VCU,Butler,70,8,8,2,0,Yes (1),,11,8,0
1700,2011,6,1,Championship,3,53,Connecticut,Butler,41,8,12,4,3,No,,3,8,3
1701,2012,1,1,South,1,81,Kentucky,Western Kentucky,66,16,15,1,0,Yes (1),,1,16,0
1702,2012,1,1,South,2,70,Duke,Lehigh,75,15,5,2,0,Yes (1),,2,15,0
1703,2012,1,1,South,3,68,Baylor,South Dakota St,60,14,8,1,0,Yes (1),,3,14,0
1704,2012,1,1,South,4,79,Indiana,New Mexico St,66,13,13,1,0,Yes (2),,4,13,0
1705,2012,1,1,South,5,59,Wichita St,VCU,62,12,3,2,0,Yes (2),,5,12,0
1706,2012,1,1,South,6,64,UNLV,Colorado,68,11,4,2,0,No,,6,11,0
1707,2012,1,1,South,7,63,Notre Dame,Xavier,67,10,4,2,0,No,,7,10,0
1708,2012,1,1,South,8,77,Iowa St,Connecticut,64,9,13,1,0,Yes (1),,8,9,0
1709,2012,1,2,West,1,89,Michigan St,Long Island Brooklyn,67,16,22,1,0,Yes (1),,1,16,0
1710,2012,1,2,West,2,84,Missouri,Norfolk St,86,15,2,2,0,No,,2,15,0
1711,2012,1,2,West,3,88,Marquette,BYU,68,14,20,1,0,Yes (1),,3,14,0
1712,2012,1,2,West,4,69,Louisville,Davidson,62,13,7,1,0,Yes (1),,4,13,0
1713,2012,1,2,West,5,75,New Mexico,Long Beach St,68,12,7,1,0,No,,5,12,0
1714,2012,1,2,West,6,58,Murray St,Colorado St,41,11,17,1,0,No,,6,11,0
1715,2012,1,2,West,7,71,Florida,Virginia,45,10,26,1,0,Yes (1),,7,10,0
1716,2012,1,2,West,8,54,Memphis,St Louis,61,9,7,2,0,Yes (2),,8,9,0
1717,2012,1,3,East,1,72,Syracuse,UNC Asheville,65,16,7,1,0,Yes (1),,1,16,0
1718,2012,1,3,East,2,78,Ohio St,Loyola Maryland,59,15,19,1,0,Yes (1),,2,15,0
1719,2012,1,3,East,3,86,Florida St,St Bonaventure,63,14,23,1,0,No,,3,14,0
1720,2012,1,3,East,4,73,Wisconsin,Montana,49,13,24,1,0,Yes (1),,4,13,0
1721,2012,1,3,East,5,79,Vanderbilt,Harvard,70,12,9,1,0,No,,5,12,0
1722,2012,1,3,East,6,65,Cincinnati,Texas,59,11,6,1,0,Yes (1),,6,11,0
1723,2012,1,3,East,7,77,Gonzaga,West Virginia,54,10,23,1,0,Yes (1),,7,10,0
1724,2012,1,3,East,8,70,Kansas St,Southern Mississippi,64,9,6,1,0,Yes (1),,8,9,0
1725,2012,1,4,Midwest,1,77,North Carolina,Vermont,58,16,19,1,0,Yes (1),,1,16,0
1726,2012,1,4,Midwest,2,65,Kansas,Detroit,50,15,15,1,0,Yes (1),,2,15,0
1727,2012,1,4,Midwest,3,74,Georgetown,Belmont,59,14,15,1,0,Yes (2),,3,14,0
1728,2012,1,4,Midwest,4,60,Michigan,Ohio,65,13,5,2,0,Yes (1),,4,13,0
1729,2012,1,4,Midwest,5,44,Temple,South Florida,58,12,14,2,0,No,,5,12,0
1730,2012,1,4,Midwest,6,65,San Diego St,NC State,79,11,14,2,0,No,,6,11,0
1731,2012,1,4,Midwest,7,69,St Marys,Purdue,72,10,3,2,0,Yes (1),,7,10,0
1732,2012,1,4,Midwest,8,58,Creighton,Alabama,57,9,1,1,0,No,,8,9,0
1733,2012,2,1,South,1,87,Kentucky,Iowa St,71,8,16,1,0,Yes (1),,1,8,0
1734,2012,2,1,South,15,58,Lehigh,Xavier,70,10,12,2,0,No,,15,10,0
1735,2012,2,1,South,3,80,Baylor,Colorado,63,11,17,1,0,Yes (1),,3,11,0
1736,2012,2,1,South,4,63,Indiana,VCU,61,12,2,1,0,Yes (2),,4,12,0
1737,2012,2,2,West,1,65,Michigan St,St Louis,61,9,4,1,0,Yes (1),,1,9,0
1738,2012,2,2,West,15,50,Norfolk St,Florida,84,7,34,2,0,Yes (2),,15,7,0
1739,2012,2,2,West,3,62,Marquette,Murray St,53,6,9,1,0,Yes (1),,3,6,0
1740,2012,2,2,West,4,59,Louisville,New Mexico,58,5,1,1,0,Yes (1),,4,5,0
1741,2012,2,3,East,1,75,Syracuse,Kansas St,59,8,16,1,0,Yes (1),,1,8,0
1742,2012,2,3,East,2,73,Ohio St,Gonzaga,66,7,7,1,0,Yes (1),,2,7,0
1743,2012,2,3,East,3,56,Florida St,Cincinnati,62,6,6,2,0,Yes (2),,3,6,0
1744,2012,2,3,East,4,60,Wisconsin,Vanderbilt,57,5,3,1,0,Yes (1),,4,5,0
1745,2012,2,4,Midwest,1,87,North Carolina,Creighton,73,8,14,1,0,Yes (1),,1,8,0
1746,2012,2,4,Midwest,2,63,Kansas,Purdue,60,10,3,1,0,Yes (1),,2,10,0
1747,2012,2,4,Midwest,3,63,Georgetown,NC State,88,11,25,2,0,No,,3,11,0
1748,2012,2,4,Midwest,13,62,Ohio,South Florida,56,12,6,1,0,No,,13,12,0
1749,2012,3,1,South,1,102,Kentucky,Indiana,90,4,12,1,0,Yes (1),,1,4,0
1750,2012,3,1,South,10,70,Xavier,Baylor,75,3,5,2,0,Yes (2),,10,3,0
1751,2012,3,2,West,1,44,Michigan St,Louisville,57,4,13,2,0,Yes (1),,1,4,0
1752,2012,3,2,West,7,68,Florida,Marquette,58,3,10,1,0,Yes (1),,7,3,0
1753,2012,3,3,East,1,84,Syracuse,Wisconsin,83,4,1,1,0,Yes (1),,1,4,0
1754,2012,3,3,East,2,81,Ohio St,Cincinnati,66,6,15,1,0,Yes (1),,2,6,0
1755,2012,3,4,Midwest,1,73,North Carolina,Ohio,65,13,8,1,0,Yes (1),,1,13,0
1756,2012,3,4,Midwest,2,60,Kansas,NC State,57,11,3,1,0,Yes (1),,2,11,0
1757,2012,4,1,South,1,82,Kentucky,Baylor,70,3,12,1,0,Yes (1),,1,3,0
1758,2012,4,2,West,4,72,Louisville,Florida,68,7,4,1,0,Yes (1),,4,7,0
1759,2012,4,3,East,1,70,Syracuse,Ohio St,77,2,7,2,0,Yes (1),,1,2,0
1760,2012,4,4,Midwest,1,67,North Carolina,Kansas,80,2,13,2,0,Yes (1),,1,2,0
1761,2012,5,1,Final Four,1,69,Kentucky,Louisville,61,4,8,1,0,Yes (1),,1,4,0
1762,2012,5,2,Final Four,2,62,Ohio St,Kansas,64,2,2,2,0,Yes (1),,2,2,0
1763,2012,6,1,Championship,1,67,Kentucky,Kansas,59,2,8,4,1,Yes (1),,1,2,1
1764,2013,1,1,Midwest,1,79,Louisville,North Carolina A&T,48,16,31,1,0,Yes (1),,1,16,0
1765,2013,1,1,Midwest,2,73,Duke,Albany,61,15,12,1,0,Yes (1),,2,15,0
1766,2013,1,1,Midwest,3,65,Michigan St,Valparaiso,54,14,11,1,0,Yes (1),,3,14,0
1767,2013,1,1,Midwest,4,64,St Louis,New Mexico St,44,13,20,1,0,Yes (1),,4,13,0
1768,2013,1,1,Midwest,5,55,Oklahoma St,Oregon,68,12,13,2,0,Yes (2),,5,12,0
1769,2013,1,1,Midwest,6,54,Memphis,St Marys,52,11,2,1,0,Yes (2),,6,11,0
1770,2013,1,1,Midwest,7,67,Creighton,Cincinnati,63,10,4,1,0,Yes (2),,7,10,0
1771,2013,1,1,Midwest,8,84,Colorado St,Missouri,72,9,12,1,0,No,,8,9,0
1772,2013,1,2,West,1,64,Gonzaga,Southern,58,16,6,1,0,Yes (1),,1,16,0
1773,2013,1,2,West,2,95,Ohio St,Iona,70,15,25,1,0,Yes (1),,2,15,0
1774,2013,1,2,West,3,62,New Mexico,Harvard,68,14,6,2,0,No,,3,14,0
1775,2013,1,2,West,4,61,Kansas St,La Salle,63,13,2,2,0,Yes (1),,4,13,0
1776,2013,1,2,West,5,46,Wisconsin,Ole Miss,57,12,11,2,0,Yes (1),,5,12,0
1777,2013,1,2,West,6,81,Arizona,Belmont,64,11,17,1,0,Yes (1),,6,11,0
1778,2013,1,2,West,7,58,Notre Dame,Iowa St,76,10,18,2,0,Yes (2),,7,10,0
1779,2013,1,2,West,8,55,Pittsburgh,Wichita St,73,9,18,2,0,No,,8,9,0
1780,2013,1,3,South,1,64,Kansas,Western Kentucky,57,16,7,1,0,Yes (1),,1,16,0
1781,2013,1,3,South,2,68,Georgetown,Florida Gulf Coast,78,15,10,2,0,No,,2,15,0
1782,2013,1,3,South,3,79,Florida,Northwestern St,47,14,32,1,0,Yes (1),,3,14,0
1783,2013,1,3,South,4,71,Michigan,South Dakota St,56,13,15,1,0,Yes (1),,4,13,0
1784,2013,1,3,South,5,88,VCU,Akron,42,12,46,1,0,Yes (1),,5,12,0
1785,2013,1,3,South,6,63,UCLA,Minnesota,83,11,20,2,0,Yes (2),,6,11,0
1786,2013,1,3,South,7,70,San Diego St,Oklahoma,55,10,15,1,0,Yes (2),,7,10,0
1787,2013,1,3,South,8,78,North Carolina,Villanova,71,9,7,1,0,Yes (1),,8,9,0
1788,2013,1,4,East,1,83,Indiana,James Madison,62,16,21,1,0,No,,1,16,0
1789,2013,1,4,East,2,78,Miami,Pacific,49,15,29,1,0,No,,2,15,0
1790,2013,1,4,East,3,59,Marquette,Davidson,58,14,1,1,0,Yes (1),,3,14,0
1791,2013,1,4,East,4,81,Syracuse,Montana,34,13,47,1,0,Yes (1),,4,13,0
1792,2013,1,4,East,5,61,UNLV,California,64,12,3,2,0,No,,5,12,0
1793,2013,1,4,East,6,68,Butler,Bucknell,56,11,12,1,0,No,,6,11,0
1794,2013,1,4,East,7,57,Illinois,Colorado,49,10,8,1,0,No,,7,10,0
1795,2013,1,4,East,8,72,NC State,Temple,76,9,4,2,0,No,,8,9,0
1796,2013,2,1,Midwest,1,82,Louisville,Colorado St,56,8,26,1,0,Yes (1),,1,8,0
1797,2013,2,1,Midwest,2,66,Duke,Creighton,50,7,16,1,0,Yes (1),,2,7,0
1798,2013,2,1,Midwest,3,70,Michigan St,Memphis,48,6,22,1,0,Yes (1),,3,6,0
1799,2013,2,1,Midwest,4,57,St Louis,Oregon,74,12,17,2,0,Yes (1),,4,12,0
1800,2013,2,2,West,1,70,Gonzaga,Wichita St,76,9,6,2,0,Yes (1),,1,9,0
1801,2013,2,2,West,2,78,Ohio St,Iowa St,75,10,3,1,0,Yes (1),,2,10,0
1802,2013,2,2,West,14,51,Harvard,Arizona,74,6,23,2,0,Yes (2),,14,6,0
1803,2013,2,2,West,13,76,La Salle,Ole Miss,74,12,2,1,0,No,,13,12,0
1804,2013,2,3,South,1,70,Kansas,North Carolina,58,8,12,1,0,Yes (1),,1,8,0
1805,2013,2,3,South,15,81,Florida Gulf Coast,San Diego St,71,7,10,1,0,No,,15,7,0
1806,2013,2,3,South,3,78,Florida,Minnesota,64,11,14,1,0,Yes (1),,3,11,0
1807,2013,2,3,South,4,78,Michigan,VCU,53,5,25,1,0,Yes (1),,4,5,0
1808,2013,2,4,East,1,58,Indiana,Temple,52,9,6,1,0,No,,1,9,0
1809,2013,2,4,East,2,63,Miami,Illinois,59,7,4,1,0,No,,2,7,0
1810,2013,2,4,East,3,74,Marquette,Butler,72,6,2,1,0,Yes (1),,3,6,0
1811,2013,2,4,East,4,66,Syracuse,California,60,12,6,1,0,Yes (1),,4,12,0
1812,2013,3,1,Midwest,1,77,Louisville,Oregon,69,12,8,1,0,Yes (1),,1,12,0
1813,2013,3,1,Midwest,2,71,Duke,Michigan St,61,3,10,1,0,Yes (1),,2,3,0
1814,2013,3,2,West,9,72,Wichita St,La Salle,58,13,14,1,0,No,,9,13,0
1815,2013,3,2,West,2,73,Ohio St,Arizona,70,6,3,1,0,Yes (1),,2,6,0
1816,2013,3,3,South,1,85,Kansas,Michigan,87,4,2,2,0,Yes (1),,1,4,0
1817,2013,3,3,South,15,50,Florida Gulf Coast,Florida,62,3,12,2,0,Yes (2),,15,3,0
1818,2013,3,4,East,1,50,Indiana,Syracuse,61,4,11,2,0,Yes (2),,1,4,0
1819,2013,3,4,East,2,61,Miami,Marquette,71,3,10,2,0,Yes (2),,2,3,0
1820,2013,4,1,Midwest,1,85,Louisville,Duke,63,2,22,1,0,Yes (1),,1,2,0
1821,2013,4,2,West,9,70,Wichita St,Ohio St,66,2,4,1,0,Yes (2),,9,2,0
1822,2013,4,3,South,4,79,Michigan,Florida,59,3,20,1,0,Yes (1),,4,3,0
1823,2013,4,4,East,4,55,Syracuse,Marquette,39,3,16,1,0,Yes (1),,4,3,0
1824,2013,5,1,Final Four,1,72,Louisville,Wichita St,68,9,4,1,0,Yes (1),,1,9,0
1825,2013,5,2,Final Four,4,61,Michigan,Syracuse,56,4,5,1,0,Yes (1),,4,4,0
1826,2013,6,1,Championship,1,82,Louisville,Michigan,76,4,6,4,1,Yes (1),,1,4,1
1827,2014,1,1,South,1,67,Florida,Albany,55,16,12,1,0,Yes (1),,1,16,0
1828,2014,1,1,South,2,80,Kansas,Eastern Kentucky,69,15,11,1,0,Yes (1),,2,15,0
1829,2014,1,1,South,3,77,Syracuse,Western Michigan,53,14,24,1,0,Yes (1),,3,14,0
1830,2014,1,1,South,4,76,UCLA,Tulsa,59,13,17,1,0,No,,4,13,0
1831,2014,1,1,South,5,75,VCU,Stephen F Austin,77,12,2,2,0,Yes (1),,5,12,0
1832,2014,1,1,South,6,59,Ohio St,Dayton,60,11,1,2,0,Yes (1),,6,11,0
1833,2014,1,1,South,7,53,New Mexico,Stanford,58,10,5,2,0,No,,7,10,0
1834,2014,1,1,South,8,48,Colorado,Pittsburgh,77,9,29,2,0,No,,8,9,0
1835,2014,1,2,East,1,70,Virginia,Coastal Carolina,59,16,11,1,0,Yes (1),,1,16,0
1836,2014,1,2,East,2,73,Villanova,Wisconsin Milwaukee,53,15,20,1,0,Yes (1),,2,15,0
1837,2014,1,2,East,3,93,Iowa St,North Carolina Central,75,14,18,1,0,Yes (1),,3,14,0
1838,2014,1,2,East,4,93,Michigan St,Delaware,78,13,15,1,0,Yes (1),,4,13,0
1839,2014,1,2,East,5,57,Cincinnati,Harvard,61,12,4,2,0,Yes (1),,5,12,0
1840,2014,1,2,East,6,79,North Carolina,Providence,77,11,2,1,0,Yes (1),,6,11,0
1841,2014,1,2,East,7,89,Connecticut,St Josephs,81,10,8,1,0,No,,7,10,0
1842,2014,1,2,East,8,71,Memphis,George Washington,66,9,5,1,0,No,,8,9,0
1843,2014,1,3,West,1,88,Arizona,Weber St,59,16,29,1,0,Yes (1),,1,16,0
1844,2014,1,3,West,2,75,Wisconsin,American,35,15,40,1,0,Yes (1),,2,15,0
1845,2014,1,3,West,3,76,Creighton,Louisiana Lafayette,66,14,10,1,0,No,,3,14,0
1846,2014,1,3,West,4,73,San Diego St,New Mexico St,69,13,4,1,0,Yes (2),,4,13,0
1847,2014,1,3,West,5,75,Oklahoma,North Dakota St,80,12,5,2,0,Yes (1),,5,12,0
1848,2014,1,3,West,6,74,Baylor,Nebraska,60,11,14,1,0,Yes (1),,6,11,0
1849,2014,1,3,West,7,87,Oregon,BYU,68,10,19,1,0,Yes (1),,7,10,0
1850,2014,1,3,West,8,85,Gonzaga,Oklahoma St,77,9,8,1,0,Yes (1),,8,9,0
1851,2014,1,4,Midwest,1,64,Wichita St,Cal Poly,37,16,27,1,0,No,,1,16,0
1852,2014,1,4,Midwest,2,57,Michigan,Wofford,40,15,17,1,0,Yes (1),,2,15,0
1853,2014,1,4,Midwest,3,71,Duke,Mercer,78,14,7,2,0,Yes (1),,3,14,0
1854,2014,1,4,Midwest,4,71,Louisville,Manhattan,64,13,7,1,0,Yes (1),,4,13,0
1855,2014,1,4,Midwest,5,83,St Louis,NC State,80,12,3,1,0,Yes (1),,5,12,0
1856,2014,1,4,Midwest,6,67,Massachusetts,Tennessee,86,11,19,2,0,Yes (2),,6,11,0
1857,2014,1,4,Midwest,7,87,Texas,Arizona St,85,10,2,1,0,No,,7,10,0
1858,2014,1,4,Midwest,8,56,Kentucky,Kansas St,49,9,7,1,0,Yes (1),,8,9,0
1859,2014,2,1,South,1,61,Florida,Pittsburgh,45,9,16,1,0,Yes (1),,1,9,0
1860,2014,2,1,South,2,57,Kansas,Stanford,60,10,3,2,0,Yes (1),,2,10,0
1861,2014,2,1,South,3,53,Syracuse,Dayton,55,11,2,2,0,Yes (1),,3,11,0
1862,2014,2,1,South,4,77,UCLA,Stephen F Austin,60,12,17,1,0,No,,4,12,0
1863,2014,2,2,East,1,78,Virginia,Memphis,60,8,18,1,0,Yes (1),,1,8,0
1864,2014,2,2,East,2,65,Villanova,Connecticut,77,7,12,2,0,Yes (1),,2,7,0
1865,2014,2,2,East,3,85,Iowa St,North Carolina,83,6,2,1,0,Yes (1),,3,6,0
1866,2014,2,2,East,4,80,Michigan St,Harvard,73,12,7,1,0,Yes (1),,4,12,0
1867,2014,2,3,West,1,84,Arizona,Gonzaga,81,8,3,1,0,Yes (1),,1,8,0
1868,2014,2,3,West,2,85,Wisconsin,Oregon,77,7,8,1,0,Yes (1),,2,7,0
1869,2014,2,3,West,3,55,Creighton,Baylor,85,6,30,2,0,Yes (2),,3,6,0
1870,2014,2,3,West,4,63,San Diego St,North Dakota St,44,12,19,1,0,Yes (2),,4,12,0
1871,2014,2,4,Midwest,1,76,Wichita St,Kentucky,78,8,2,2,0,Yes (2),,1,8,0
1872,2014,2,4,Midwest,2,79,Michigan,Texas,65,7,14,1,0,Yes (1),,2,7,0
1873,2014,2,4,Midwest,14,63,Mercer,Tennessee,83,11,20,2,0,Yes (2),,14,11,0
1874,2014,2,4,Midwest,4,66,Louisville,St Louis,51,5,15,1,0,Yes (1),,4,5,0
1875,2014,3,1,South,1,79,Florida,UCLA,68,4,11,1,0,Yes (1),,1,4,0
1876,2014,3,1,South,10,72,Stanford,Dayton,82,11,10,2,0,No,,10,11,0
1877,2014,3,2,East,1,59,Virginia,Michigan St,61,4,2,2,0,Yes (1),,1,4,0
1878,2014,3,2,East,7,81,Connecticut,Iowa St,76,3,5,1,0,Yes (2),,7,3,0
1879,2014,3,3,West,1,70,Arizona,San Diego St,64,4,6,1,0,Yes (1),,1,4,0
1880,2014,3,3,West,2,69,Wisconsin,Baylor,52,6,17,1,0,Yes (1),,2,6,0
1881,2014,3,4,Midwest,8,74,Kentucky,Louisville,69,4,5,1,0,Yes (1),,8,4,0
1882,2014,3,4,Midwest,2,73,Michigan,Tennessee,71,11,2,1,0,Yes (1),,2,11,0
1883,2014,4,1,South,1,62,Florida,Dayton,52,11,10,1,0,Yes (1),,1,11,0
1884,2014,4,2,East,4,54,Michigan St,Connecticut,60,7,6,2,0,Yes (1),,4,7,0
1885,2014,4,3,West,1,63,Arizona,Wisconsin,64,2,1,2,0,Yes (1),,1,2,0
1886,2014,4,4,Midwest,8,75,Kentucky,Michigan,72,2,3,1,0,Yes (1),,8,2,0
1887,2014,5,1,Final Four,1,53,Florida,Connecticut,63,7,10,2,0,Yes (1),,1,7,0
1888,2014,5,2,Final Four,2,73,Wisconsin,Kentucky,74,8,1,2,0,Yes (1),,2,8,0
1889,2014,6,1,Championship,7,60,Connecticut,Kentucky,54,8,6,4,7,Yes (2),,7,8,7
1890,2015,1,1,Midwest,1,79,Kentucky,Hampton,56,16,23,1,0,Yes (1),,1,16,0
1891,2015,1,1,Midwest,2,75,Kansas,New Mexico St,56,15,19,1,0,Yes (1),,2,15,0
1892,2015,1,1,Midwest,3,69,Notre Dame,Northeastern,65,14,4,1,0,Yes (2),,3,14,0
1893,2015,1,1,Midwest,4,65,Maryland,Valparaiso,62,13,3,1,0,Yes (1),,4,13,0
1894,2015,1,1,Midwest,5,68,West Virginia,Buffalo,62,12,6,1,0,Yes (2),,5,12,0
1895,2015,1,1,Midwest,6,56,Butler,Texas,48,11,8,1,0,No,,6,11,0
1896,2015,1,1,Midwest,7,81,Wichita St,Indiana,76,10,5,1,0,No,,7,10,0
1897,2015,1,1,Midwest,8,66,Cincinnati,Purdue,65,9,1,1,0,Yes (1),,8,9,0
1898,2015,1,2,West,1,86,Wisconsin,Coastal Carolina,72,16,14,1,0,Yes (1),,1,16,0
1899,2015,1,2,West,2,93,Arizona,Texas Southern,72,15,21,1,0,Yes (1),,2,15,0
1900,2015,1,2,West,3,56,Baylor,Georgia St,57,14,1,2,0,Yes (1),,3,14,0
1901,2015,1,2,West,4,67,North Carolina,Harvard,65,13,2,1,0,Yes (1),,4,13,0
1902,2015,1,2,West,5,56,Arkansas,Wofford,53,12,3,1,0,Yes (2),,5,12,0
1903,2015,1,2,West,6,76,Xavier,Ole Miss,57,11,19,1,0,No,,6,11,0
1904,2015,1,2,West,7,72,VCU,Ohio St,75,10,3,2,0,Yes (1),,7,10,0
1905,2015,1,2,West,8,79,Oregon,Oklahoma St,73,9,6,1,0,Yes (1),,8,9,0
1906,2015,1,3,East,1,93,Villanova,Lafayette,52,16,41,1,0,Yes (1),,1,16,0
1907,2015,1,3,East,2,79,Virginia,Belmont,67,15,12,1,0,Yes (1),,2,15,0
1908,2015,1,3,East,3,69,Oklahoma,Albany,60,14,9,1,0,Yes (1),,3,14,0
1909,2015,1,3,East,4,57,Louisville,Cal Irvine,55,13,2,1,0,Yes (1),,4,13,0
1910,2015,1,3,East,5,71,Northern Iowa,Wyoming,54,12,17,1,0,No,,5,12,0
1911,2015,1,3,East,6,53,Providence,Dayton,66,11,13,2,0,No,,6,11,0
1912,2015,1,3,East,7,70,Michigan St,Georgia,63,10,7,1,0,Yes (1),,7,10,0
1913,2015,1,3,East,8,66,NC State,LSU,65,9,1,1,0,Yes (2),,8,9,0
1914,2015,1,4,South,1,85,Duke,Robert Morris,56,16,29,1,0,Yes (1),,1,16,0
1915,2015,1,4,South,2,86,Gonzaga,North Dakota St,76,15,10,1,0,Yes (1),,2,15,0
1916,2015,1,4,South,3,59,Iowa St,UAB,60,14,1,2,0,Yes (1),,3,14,0
1917,2015,1,4,South,4,84,Georgetown,Eastern Washington,74,13,10,1,0,No,,4,13,0
1918,2015,1,4,South,5,57,Utah,Stephen F Austin,50,12,7,1,0,No,,5,12,0
1919,2015,1,4,South,6,59,SMU,UCLA,60,11,1,2,0,No,,6,11,0
1920,2015,1,4,South,7,83,Iowa,Davidson,52,10,31,1,0,Yes (1),,7,10,0
1921,2015,1,4,South,8,76,San Diego St,St Johns,64,9,12,1,0,No,,8,9,0
1922,2015,2,1,Midwest,1,64,Kentucky,Cincinnati,51,8,13,1,0,Yes (1),,1,8,0
1923,2015,2,1,Midwest,2,65,Kansas,Wichita St,78,7,13,2,0,Yes (1),,2,7,0
1924,2015,2,1,Midwest,3,67,Notre Dame,Butler,64,6,3,1,0,No,,3,6,0
1925,2015,2,1,Midwest,4,59,Maryland,West Virginia,69,5,10,2,0,Yes (1),,4,5,0
1926,2015,2,2,West,1,72,Wisconsin,Oregon,65,8,7,1,0,Yes (1),,1,8,0
1927,2015,2,2,West,2,73,Arizona,Ohio St,58,10,15,1,0,Yes (1),,2,10,0
1928,2015,2,2,West,14,67,Georgia St,Xavier,75,6,8,2,0,Yes (1),,14,6,0
1929,2015,2,2,West,4,87,North Carolina,Arkansas,78,5,9,1,0,Yes (1),,4,5,0
1930,2015,2,3,East,1,68,Villanova,NC State,71,8,3,2,0,Yes (1),,1,8,0
1931,2015,2,3,East,2,54,Virginia,Michigan St,60,7,6,2,0,Yes (1),,2,7,0
1932,2015,2,3,East,3,72,Oklahoma,Dayton,66,11,6,1,0,Yes (1),,3,11,0
1933,2015,2,3,East,4,66,Louisville,Northern Iowa,53,5,13,1,0,Yes (1),,4,5,0
1934,2015,2,4,South,1,68,Duke,San Diego St,49,8,19,1,0,Yes (1),,1,8,0
1935,2015,2,4,South,2,87,Gonzaga,Iowa,68,7,19,1,0,Yes (1),,2,7,0
1936,2015,2,4,South,14,75,UAB,UCLA,92,11,17,2,0,No,,14,11,0
1937,2015,2,4,South,4,64,Georgetown,Utah,75,5,11,2,0,No,,4,5,0
1938,2015,3,1,Midwest,1,78,Kentucky,West Virginia,39,5,39,1,0,Yes (1),,1,5,0
1939,2015,3,1,Midwest,7,70,Wichita St,Notre Dame,81,3,11,2,0,No,,7,3,0
1940,2015,3,2,West,1,79,Wisconsin,North Carolina,72,4,7,1,0,Yes (1),,1,4,0
1941,2015,3,2,West,2,68,Arizona,Xavier,60,6,8,1,0,Yes (1),,2,6,0
1942,2015,3,3,East,8,65,NC State,Louisville,75,4,10,2,0,Yes (2),,8,4,0
1943,2015,3,3,East,7,62,Michigan St,Oklahoma,58,3,4,1,0,Yes (1),,7,3,0
1944,2015,3,4,South,1,63,Duke,Utah,57,5,6,1,0,Yes (1),,1,5,0
1945,2015,3,4,South,2,74,Gonzaga,UCLA,62,11,12,1,0,Yes (1),,2,11,0
1946,2015,4,1,Midwest,1,68,Kentucky,Notre Dame,66,3,2,1,0,Yes (1),,1,3,0
1947,2015,4,2,West,1,85,Wisconsin,Arizona,78,2,7,1,0,Yes (1),,1,2,0
